id,username,ip,transactionTime,startTime,endTime,authorizationID,platform,usernames,day,polygon
526,John Smith,192.168.1.12,30/10/2019 21:25,10/07/2019 16:32,2019-07-14 16:32:50 UTC,DEV-00526-2019,DailyExpress,"38901273, 68990181, 73398882, 96692728, 20610014, 73538495",Wednesday,"POLYGON ((-28.6583059, -56.0041451), (-27.6583059,-56.0041451),(-28.6583059, -55.5041451), (-27.6583059,-55.5041451),(-28.6583059,-56.0041451))"
527,John Smith,192.168.1.55,01/03/2019 01:31,02/11/2019 11:37,2019-11-08 11:37:24 UTC,DEV-00527-2019,FinancialTimes,"19458335, 28411733",Friday,"POLYGON ((-5.6861147, -35.2697802), (-4.6861147,-35.2697802),(-5.6861147, -34.7697802), (-4.6861147,-34.7697802),(-5.6861147,-35.2697802))"
528,John Smith,192.168.1.12,30/01/2020 21:35,29/03/2019 01:47,2019-04-02 01:47:01 UTC,DEV-00528-2019,FinancialTimes,"36764293, 13508921, 52146659, 32594782, 36223642, 56650500, 96220150, 49470966",Thursday,"POLYGON ((49.5904912, 19.710237), (50.5904912,19.710237),(49.5904912, 20.210237), (50.5904912,20.210237),(49.5904912,19.710237))"
530,John Smith,192.168.1.66,10/12/2019 17:17,17/06/2019 07:56,2019-06-23 07:56:38 UTC,DEV-00530-2019,TheTimes,"18859063, 57615775, 51147959, 88121138, 40356251, 33637009, 18758810",Tuesday,"POLYGON ((-7.7169637, 107.9472579), (-6.7169637,107.9472579),(-7.7169637, 108.4472579), (-6.7169637,108.4472579),(-7.7169637,107.9472579))"
534,John Smith,192.168.1.12,22/10/2019 16:23,31/10/2019 06:38,2019-11-05 06:38:30 UTC,DEV-00534-2019,TheGuardian,29575697,Tuesday,"POLYGON ((-8.4592507, -76.4619911), (-7.4592507,-76.4619911),(-8.4592507, -75.9619911), (-7.4592507,-75.9619911),(-8.4592507,-76.4619911))"
536,Joseph Doherty,192.168.1.12,04/02/2020 08:47,03/03/2019 23:49,2019-03-09 23:49:58 UTC,DEV-00536-2019,NewYorkTimes,"96610248, 07134277, 10575594, 28442354, 35665023, 96317953, 10243363, 57636657, 71211425, 23991810",Tuesday,"POLYGON ((59.6189852, 17.0509784), (60.6189852,17.0509784),(59.6189852, 17.5509784), (60.6189852,17.5509784),(59.6189852,17.0509784))"
537,Joseph Doherty,192.168.1.12,04/12/2019 03:39,05/04/2019 18:38,2019-04-11 18:38:09 UTC,DEV-00537-2019,TheGuardian,"43045638, 82300973, 71233925, 22680687, 57433212, 62171560",Wednesday,"POLYGON ((44.6381341, 41.9381568), (45.6381341,41.9381568),(44.6381341, 42.4381568), (45.6381341,42.4381568),(44.6381341,41.9381568))"
538,John Smith,192.168.1.12,30/09/2019 23:19,17/07/2019 12:25,2019-07-19 12:25:43 UTC,DEV-00538-2019,FinancialTimes,"48681956, 36993094, 34672113, 81145556",Monday,"POLYGON ((51.6551687, 16.9564844), (52.6551687,16.9564844),(51.6551687, 17.4564844), (52.6551687,17.4564844),(51.6551687,16.9564844))"
541,John Smith,192.168.1.12,08/11/2019 13:23,13/06/2019 02:24,2019-06-19 02:24:12 UTC,DEV-00541-2019,TheGuardian,"14175114, 72627387, 21783028, 10468011, 09248713, 94996834, 26639286, 47247235, 57667446",Friday,"POLYGON ((53.3004898, -6.2634596), (54.3004898,-6.2634596),(53.3004898, -5.7634596), (54.3004898,-5.7634596),(53.3004898,-6.2634596))"
543,John Smith,192.168.1.12,24/12/2019 06:30,21/12/2019 16:52,2019-12-26 16:52:13 UTC,DEV-00543-2019,NewYorkTimes,"73908274, 42570066, 29533767, 79824096, 60950346, 16758691, 64705254",Tuesday,"POLYGON ((32.627137, 119.257096), (33.627137,119.257096),(32.627137, 119.757096), (33.627137,119.757096),(32.627137,119.257096))"
544,John Smith,192.168.1.12,04/03/2019 23:17,08/04/2019 13:18,2019-04-14 13:18:37 UTC,DEV-00544-2019,MailOnline,"54671887, 90809701, 03458487, 76476050, 20056707, 61200998, 82874845",Monday,"POLYGON ((-8.5914352, -35.1186262), (-7.5914352,-35.1186262),(-8.5914352, -34.6186262), (-7.5914352,-34.6186262),(-8.5914352,-35.1186262))"
547,Joseph Doherty,192.168.1.12,27/12/2019 02:03,30/09/2019 03:03,2019-10-05 03:03:19 UTC,DEV-00547-2019,TheTimes,"61227718, 98163470, 75326529",Friday,"POLYGON ((13.9052519, 122.6448243), (14.9052519,122.6448243),(13.9052519, 123.1448243), (14.9052519,123.1448243),(13.9052519,122.6448243))"
549,Luke Dormer,192.168.1.12,04/03/2019 11:14,30/12/2019 22:25,2020-01-02 22:25:12 UTC,DEV-00549-2019,TheGuardian,"20247204, 68468173, 49768195, 36644597",Monday,"POLYGON ((42.1144473, -72.4909026), (43.1144473,-72.4909026),(42.1144473, -71.9909026), (43.1144473,-71.9909026),(42.1144473,-72.4909026))"
550,John Smith,192.168.1.12,03/06/2019 15:29,23/02/2019 12:27,2019-02-28 12:27:05 UTC,DEV-00550-2019,TheTimes,"10402059, 75839560, 66818180, 70675332, 87445808, 83087408, 95502873, 08114343",Monday,"POLYGON ((60.6191114, 26.1999237), (61.6191114,26.1999237),(60.6191114, 26.6999237), (61.6191114,26.6999237),(60.6191114,26.1999237))"
551,John Smith,192.168.1.12,17/04/2019 10:06,13/11/2019 21:23,2019-11-19 21:23:17 UTC,DEV-00551-2019,TheSun,"68859293, 21827863, 43422780, 22772441, 88361854, 92537683, 91284561, 17360797, 86317666, 21294748",Wednesday,"POLYGON ((19.4449916, -99.1082647), (20.4449916,-99.1082647),(19.4449916, -98.6082647), (20.4449916,-98.6082647),(19.4449916,-99.1082647))"
552,John Smith,192.168.1.12,15/05/2019 08:46,28/07/2019 19:05,2019-07-30 19:05:09 UTC,DEV-00552-2019,TheTimes,"41185763, 22251282",Wednesday,"POLYGON ((45.2881808, 20.9411779), (46.2881808,20.9411779),(45.2881808, 21.4411779), (46.2881808,21.4411779),(45.2881808,20.9411779))"
554,John Smith,192.168.1.12,02/05/2019 09:10,03/01/2020 12:03,2020-01-08 12:03:38 UTC,DEV-00554-2019,TheGuardian,"82165049, 29437223, 29248968, 19915037, 46241061",Thursday,"POLYGON ((49.0096906, 2.5479245), (50.0096906,2.5479245),(49.0096906, 3.0479245), (50.0096906,3.0479245),(49.0096906,2.5479245))"
555,John Smith,192.168.1.55,20/02/2019 02:36,24/04/2019 02:30,2019-04-26 02:30:38 UTC,DEV-00555-2019,TheTimes,"28174862, 42955348, 01966282, 29027993, 25538950, 96520818, 34598826, 50480204",Wednesday,"POLYGON ((16.1169002, 102.7020218), (17.1169002,102.7020218),(16.1169002, 103.2020218), (17.1169002,103.2020218),(16.1169002,102.7020218))"
556,John Smith,192.168.1.55,01/08/2019 22:58,07/02/2019 05:04,2019-02-10 05:04:23 UTC,DEV-00556-2019,TheGuardian,"60907444, 95764723, 98035301, 90136481, 13399016, 86490764, 73376873, 07131092",Thursday,"POLYGON ((52.8818616, 17.5860395), (53.8818616,17.5860395),(52.8818616, 18.0860395), (53.8818616,18.0860395),(52.8818616,17.5860395))"
557,John Smith,192.168.1.12,04/12/2019 02:46,23/02/2019 19:28,2019-02-27 19:28:48 UTC,DEV-00557-2019,TheGuardian,"54303819, 17932676, 49120878, 90963719, 43069050, 72070289, 51772293, 59384394, 40495375, 87003380, 39183358",Wednesday,"POLYGON ((15.8136606, 119.934653), (16.8136606,119.934653),(15.8136606, 120.434653), (16.8136606,120.434653),(15.8136606,119.934653))"
558,John Smith,192.168.1.12,30/05/2019 20:25,13/03/2019 10:45,2019-03-19 10:45:47 UTC,DEV-00558-2019,MailOnline,"08265363, 59614358, 32225788, 39152406, 55333029",Thursday,"POLYGON ((-3.9997372, -38.4429274), (-2.9997372,-38.4429274),(-3.9997372, -37.9429274), (-2.9997372,-37.9429274),(-3.9997372,-38.4429274))"
559,John Smith,192.168.1.12,05/09/2019 01:05,22/09/2019 07:45,2019-09-24 07:45:55 UTC,DEV-00559-2019,WashingtonPost,"20721047, 36138696, 16465041, 30316868, 49251701, 75758410, 01866274, 87228715, 92481966, 78728787, 84028240",Thursday,"POLYGON ((14.6473171, 121.0006616), (15.6473171,121.0006616),(14.6473171, 121.5006616), (15.6473171,121.5006616),(14.6473171,121.0006616))"
561,John Smith,192.168.1.66,10/09/2019 13:22,23/08/2019 10:40,2019-08-29 10:40:30 UTC,DEV-00561-2019,TheGuardian,"75226260, 09099256",Tuesday,"POLYGON ((38.8208757, -9.1030431), (39.8208757,-9.1030431),(38.8208757, -8.6030431), (39.8208757,-8.6030431),(38.8208757,-9.1030431))"
562,John Smith,192.168.1.12,12/07/2019 10:44,25/10/2019 08:39,2019-10-27 08:39:12 UTC,DEV-00562-2019,TheGuardian,86816144,Friday,"POLYGON ((-7.0265442, 110.1879106), (-6.0265442,110.1879106),(-7.0265442, 110.6879106), (-6.0265442,110.6879106),(-7.0265442,110.1879106))"
564,John Smith,192.168.1.12,11/02/2019 08:59,29/08/2019 15:14,2019-08-31 15:14:37 UTC,DEV-00564-2019,FinancialTimes,"38171682, 53391152, 50283884, 38890856",Monday,"POLYGON ((53.3004898, -6.2634596), (54.3004898,-6.2634596),(53.3004898, -5.7634596), (54.3004898,-5.7634596),(53.3004898,-6.2634596))"
566,John Smith,192.168.1.12,12/07/2019 09:15,28/05/2019 03:47,2019-06-02 03:47:40 UTC,DEV-00566-2019,NewYorkTimes,"94007555, 31874518, 07111810, 91564957, 11015491, 20422026",Friday,"POLYGON ((-27.633736, -55.497642), (-26.633736,-55.497642),(-27.633736, -54.997642), (-26.633736,-54.997642),(-27.633736,-55.497642))"
567,John Smith,192.168.1.12,23/05/2019 11:45,07/03/2019 00:54,2019-03-13 00:54:09 UTC,DEV-00567-2019,FinancialTimes,"53217850, 29341452, 20689946, 72834280, 59587390",Thursday,"POLYGON ((51.2366183, 20.760809), (52.2366183,20.760809),(51.2366183, 21.260809), (52.2366183,21.260809),(51.2366183,20.760809))"
568,John Smith,192.168.1.12,23/07/2019 16:11,30/09/2019 18:38,2019-10-04 18:38:19 UTC,DEV-00568-2019,FinancialTimes,"36306144, 75769728, 79607097, 98343371, 47327383, 82786534, 35507433, 36572942, 76340440, 93020664",Tuesday,"POLYGON ((11.1780136, -8.1529749), (12.1780136,-8.1529749),(11.1780136, -7.6529749), (12.1780136,-7.6529749),(11.1780136,-8.1529749))"
569,John Smith,192.168.1.12,13/11/2019 14:27,03/01/2020 07:16,2020-01-08 07:16:14 UTC,DEV-00569-2019,DailyExpress,"82967759, 68212794, 02319850, 43069478, 00755299, 14004710, 02386263",Wednesday,"POLYGON ((31.236833, 121.532286), (32.236833,121.532286),(31.236833, 122.032286), (32.236833,122.032286),(31.236833,121.532286))"
570,John Smith,192.168.1.12,03/10/2019 12:33,14/05/2019 21:18,2019-05-20 21:18:49 UTC,DEV-00570-2019,WashingtonPost,"58168198, 21117453, 83242245, 59972798, 52448614, 14615892, 67883880",Thursday,"POLYGON ((30.741991, 121.341969), (31.741991,121.341969),(30.741991, 121.841969), (31.741991,121.841969),(30.741991,121.341969))"
571,Joseph Doherty,192.168.1.55,31/10/2019 11:37,05/04/2019 03:32,2019-04-10 03:32:00 UTC,DEV-00571-2019,TheSun,"00372608, 69646348, 10873231, 30113524, 51788700, 08482705, 05732396, 94013227, 26908200",Thursday,"POLYGON ((28.3683182, 83.2934086), (29.3683182,83.2934086),(28.3683182, 83.7934086), (29.3683182,83.7934086),(28.3683182,83.2934086))"
572,John Smith,192.168.1.12,12/08/2019 00:24,08/04/2019 12:16,2019-04-11 12:16:06 UTC,DEV-00572-2019,NewYorkTimes,"93871822, 42136765, 88369700, 27341408, 48540440, 80030352",Monday,"POLYGON ((50.3946667, 16.0427679), (51.3946667,16.0427679),(50.3946667, 16.5427679), (51.3946667,16.5427679),(50.3946667,16.0427679))"
574,John Smith,192.168.1.12,11/12/2019 04:49,09/06/2019 03:53,2019-06-13 03:53:49 UTC,DEV-00574-2019,TheSun,"95619966, 54572278, 14188468",Wednesday,"POLYGON ((40.266667, 72.1), (41.266667,72.1),(40.266667, 72.6), (41.266667,72.6),(40.266667,72.1))"
576,John Smith,192.168.1.12,03/10/2019 20:10,01/10/2019 17:05,2019-10-05 17:05:25 UTC,DEV-00576-2019,TheGuardian,"43855833, 47914951, 28847169, 41839122, 23761322, 13298044, 46663117, 04299218, 76133074, 98040839",Thursday,"POLYGON ((-8.1730842, 113.6472457), (-7.1730842,113.6472457),(-8.1730842, 114.1472457), (-7.1730842,114.1472457),(-8.1730842,113.6472457))"
577,John Smith,192.168.1.12,25/03/2019 17:05,27/05/2019 18:20,2019-05-30 18:20:01 UTC,DEV-00577-2019,TheTimes,"47670309, 04791629, 84587184, 00666587, 25639378, 49823449, 69413503, 13246187, 84641979",Monday,"POLYGON ((46.1679323, 14.5945759), (47.1679323,14.5945759),(46.1679323, 15.0945759), (47.1679323,15.0945759),(46.1679323,14.5945759))"
578,John Smith,192.168.1.12,10/06/2019 04:45,25/12/2019 03:58,2019-12-28 03:58:45 UTC,DEV-00578-2019,DailyExpress,"19483271, 47375371, 79342514, 29614977, 63901960, 35866646",Monday,"POLYGON ((10.1821342, -67.9165934), (11.1821342,-67.9165934),(10.1821342, -67.4165934), (11.1821342,-67.4165934),(10.1821342,-67.9165934))"
580,John Smith,192.168.1.12,23/09/2019 11:19,13/05/2019 13:47,2019-05-19 13:47:16 UTC,DEV-00580-2019,TheGuardian,"84339778, 32083320, 02187278, 55093938, 70982595, 05132106, 60553602, 61614869, 97559703",Monday,"POLYGON ((42.0256691, 19.547883), (43.0256691,19.547883),(42.0256691, 20.047883), (43.0256691,20.047883),(42.0256691,19.547883))"
581,John Smith,192.168.1.47,08/07/2019 14:32,31/01/2020 17:58,2020-02-05 17:58:27 UTC,DEV-00581-2019,FinancialTimes,10794465,Monday,"POLYGON ((20.7595709, -103.427389), (21.7595709,-103.427389),(20.7595709, -102.927389), (21.7595709,-102.927389),(20.7595709,-103.427389))"
586,Joseph Doherty,192.168.1.12,22/08/2019 09:38,04/06/2019 22:55,2019-06-08 22:55:58 UTC,DEV-00586-2019,DailyExpress,"44850535, 65349365, 53531579, 50107345, 33546602, 65327137, 42058106, 41764223",Thursday,"POLYGON ((29.503085, 108.984759), (30.503085,108.984759),(29.503085, 109.484759), (30.503085,109.484759),(29.503085,108.984759))"
587,John Smith,192.168.1.12,28/06/2019 20:36,24/08/2019 08:54,2019-08-28 08:54:46 UTC,DEV-00587-2019,MailOnline,"92393574, 62256310, 27553675, 62587833, 51385913, 26947001, 29873152, 62289905, 88602185",Friday,"POLYGON ((-12.5465375, -38.7110678), (-11.5465375,-38.7110678),(-12.5465375, -38.2110678), (-11.5465375,-38.2110678),(-12.5465375,-38.7110678))"
588,Joseph Doherty,192.168.1.12,09/08/2019 12:06,05/02/2020 08:50,2020-02-10 08:50:22 UTC,DEV-00588-2019,TheSun,"86399878, 12522634, 73797359, 55557128, 86458479, 12787631",Friday,"POLYGON ((-6.1240368, 106.1009082), (-5.1240368,106.1009082),(-6.1240368, 106.6009082), (-5.1240368,106.6009082),(-6.1240368,106.1009082))"
591,John Smith,192.168.1.12,17/12/2019 09:37,13/10/2019 13:28,2019-10-16 13:28:20 UTC,DEV-00591-2019,TheSun,"84683646, 41503420, 76374945, 04878896, 43491253, 27599334",Tuesday,"POLYGON ((-7.7726324, 114.0428542), (-6.7726324,114.0428542),(-7.7726324, 114.5428542), (-6.7726324,114.5428542),(-7.7726324,114.0428542))"
595,John Smith,192.168.1.12,15/07/2019 11:40,22/12/2019 15:21,2019-12-27 15:21:43 UTC,DEV-00595-2019,TheSun,"44248025, 17240029, 43749911, 59947423, 16747297",Monday,"POLYGON ((-5.1841285, -37.3477805), (-4.1841285,-37.3477805),(-5.1841285, -36.8477805), (-4.1841285,-36.8477805),(-5.1841285,-37.3477805))"
596,Joseph Doherty,192.168.1.47,09/05/2019 09:12,07/01/2020 20:19,2020-01-13 20:19:26 UTC,DEV-00596-2019,FinancialTimes,"55235366, 32105950, 59988793, 88831201, 49988785, 75751078, 62895535, 11265654, 97137914",Thursday,"POLYGON ((6.0639962, 7.4760047), (7.0639962,7.4760047),(6.0639962, 7.9760047), (7.0639962,7.9760047),(6.0639962,7.4760047))"
597,John Smith,192.168.1.12,11/03/2019 10:53,11/03/2019 19:14,2019-03-14 19:14:49 UTC,DEV-00597-2019,MailOnline,"71056550, 58582016, 07494626, 22560683",Monday,"POLYGON ((38.92, -76.99), (39.92,-76.99),(38.92, -76.49), (39.92,-76.49),(38.92,-76.99))"
599,John Smith,192.168.1.55,01/11/2019 09:29,08/12/2019 17:23,2019-12-13 17:23:05 UTC,DEV-00599-2019,TheTimes,"74022807, 76422372, 98357904, 74739485, 26339092",Friday,"POLYGON ((53.2231057, 6.5319506), (54.2231057,6.5319506),(53.2231057, 7.0319506), (54.2231057,7.0319506),(53.2231057,6.5319506))"
600,John Smith,192.168.1.12,18/04/2019 00:30,28/06/2019 00:13,2019-07-03 00:13:14 UTC,DEV-00600-2019,FinancialTimes,"76841907, 33304218, 86492620, 92225207",Thursday,"POLYGON ((32.060255, 118.796877), (33.060255,118.796877),(32.060255, 119.296877), (33.060255,119.296877),(32.060255,118.796877))"
